;Comentario;ClassificacaoManual;ClassificacaoSVM
1275;"Atila, assim como vc sou um admirador de ciencia e acho que 85% do que vc faz e fala tem muita qualidade, o unico problema é que seu metodo cientifico é sempre por exclusão nas questões sociais, no meio do video vc deixa bem evidente sua posição ""politica"" quando se refere a assuntos politicos, a questão é que os cientistas podem ser muito racionais em muitas coisas, só que a politica lida e faz com que seres muitas vezes irracionais, consigam conviver sem jogar bomba ou esfaquear um ao outro...  E não estão preparadas para dar com algumas informações suas devido a subverfugios psicológicos, eu tive uma amiga, que durante a pandemia, ficava assistindo seus videos todo dia ao lado da mãe que é Bipolar e a na casa todos tinham um pouco de problemas emocionais e psicológicos... essa sua faminha é sua fã de carteirinha...  E sabe o pq eu to dizendo isso? não é só a inteligencia artificial que é perigosa. mas a HUMANA como é seu caso tbm... Essa familia se tornou uma familia reclusa... não conversa, não tem contato com ninguém largaram os empregos e vivem de pensão do pai que já é doente trancada dentro de casa...  Brigou com todos por causa de politica, e trantam todas as pessoas com um certo distanciamento... a casa virou praticamente um ""hospicio"", e quando vc diz que ""governos devem controlar""... essa sua fala é perigózissima.. vc manja muito de ciencia, mas não mede os impactos sociais e psicológicos e até como vc mesmo é utilizado como ferramenta politica. Te falta bastante conhecimento do jogo de xadrez mundial, conhecimento mais profundo em geopolitica para entender que até mesmo os dias de hoje como foram nos dias de Eistein ... Cientistas aceitam ser capachos de experimentação  que ignoram o quanto suas descobertas e opiniões irão afetar psicologicamente e politicamente as pessoas, desde que aqueles que te usam, ajude a financiar a pesquisa em questão... Se for vermos o quanto a própria ciencia já fez mal para a humanidade , até os Cientistas deviam ser controlados. Não pense que seu trabalho não pode ser tão perigoso e é só benefico, eu vi o que assistir seus videos diariamente destruiram a mente de uma familia completa, e se tornaram todos doentes mentais. E isso não é o depoimento de um HATER... é um fato, é uma realidade que eu testemunhei! Até mesmo pq eu acho que seu prospecto é mais positivo que negativo...";2;2
1276;Conteúdo de extrema qualidade, Atila. Muito obrigado! As informações dispostas no vídeo são de extrema valia, e ajudam demais a discernir entre como a inteligência artificial pode ser utilizada para boas utilidades e coisas ruins. Estes golpes estão ficando cada vez mais comuns, e é preocupante.;1;1
1277;Não vejo solução pra humanidade se não se desconectar completamente ou parcialmente de forma voluntária. Já somos e seremos programados a níveis inimagináveis.;0;0
1278;O seu conteúdo é sempre sensacional! Nível de didática sobrenatural! 👏👏👏👏👏;2;2
1279;pelo que você entende de virus, ja imagino o tanto de m... que vai falar sobre AI;2;2
1280;A montagem já pega muita gente, imagina o que vem por aí!!!😢;2;2
1281;Não é ciclano. É cicrano.;2;2
1282;Tudo culpa do capitalismo, desse maldito sistema voltado para o lucro em que se percebe que não temos poder algum de mudança. A humanidade se deixa guiar por mega empresas e estados bélicos que fim mais medíocre pra nossa raça.;2;2
1283;👏;2;2
1284;Aquele momento em q vc não  fica preocupado pq já tá acostumado a não saber oq é realidade ou não;2;2
1285;Duas lavadas, e o pilantra ta limpo;2;2
1286;"O Pensamento usou o ser humano como sua ferramenta para criar o progresso artificial e finalmente chegar ao Chat Gpt. Portanto, há algo muito além do Ghat GPT, e esse algo é o Pensamento que tem sua existência organica no Éter; porém busca criar seu próprio corpo e personalidade como uma nova etapa na Evolução Humana, mas sabemos que não irá além de sua autodestruição.";0;0
1287;Khj 😮😇🫣😌 Angola 🇦🇴 0:08;2;2
1288;A realidade se foi há tempos na era da comunicação, nada de novo....;2;2
1289;🤣😂🤣😂🤣 filhos!!!;2;2
1290;"quando junta tudo isso e nasce um 
robô igual da ficção, como eu robô ou a vivy etc...
ai vai se legal";1;1
1291;"18:02 ""Parece mágica e meio que é..."" (IAMARINO, Atila)
""Não é feitiçaria, é tecnologia"" (PRADO, Joana)";2;2
1292;o google tem a plataforma palm2 para criar a interface de AI com robos, eh um bom assunto para o proximo video;2;2
1293;Que Legal essa roupa👏👏👏;2;2
1294;Tanta ignorância num do podcast;2;2
1295;Monark fala da Midia se próprio não fosse mídia que usa sua influência para fazer merda e a cabeça das pessoas;2;2
1296;A i.a. e evita assuntos polêmicas,o viés dela muda a depender do assunto;2;2
1297;Ja ouvi gente falando merda, mais agora consegui sentir o cheiro daqui! IA está ai só nao vê quem é idiota mesma;2;2
1298;Esse cara é discípulo de mim Jhon Um;2;2
1299;Nossa…como parei aqui? Debi e Loide? 😂 Brasileiro melho povo do mundo? fumou?;2;2
1300;Deve ser um terraplanista para tar falando tanta besteira;2;2
1301;Nada que ver com o título... afffff;2;2
1302;Alguams coisas nao mudam;2;2
1303;Grande verdade, vejam isso 👉🏻professorgpt.com.br;2;2
1304;Eu assistiria se o  Sacani estivesse nesse diálogo tmb 😮;2;2
1305;Como pode um coroa desse falar tanta m3rd4 e não senti vergonha...;2;2
1306;Do nada aparece vários especialistas;2;2
1307;"A internet é uma maravilha. 
Seu único defeito é dar importância para ignorantes falarem sobre assuntos baseando-se em não mais do que crenças e percepções pessoais. 
Mas esse único defeito é corrigido por ela mesma, permitindo que pessoas que realmente sabem o que dizem tenham ainda mais credibilidade e possam, com o tempo, mostrar quem são os ignorantes. 
O sofrimento vem justamente nesse intervalo.

Esse corte é um exemplo desse intervalo.";2;2
1308;nossa haha chega a ser engraçado a qtd de bosta q esse cara fala 🎉;2;2
1309;Chat Gbt e deep web, não são pra amadores, porque  nunca vão encontrar nada lá, Igual delegacias, não é pra bandidos,delegacias são pra laranjas, pra toda regra existem excessões, pra nós que  somos profissais, mas não fazemos regras criamos excessões.;2;2
1310;Tem muito filho da puta aqui no comentário xingado o cara mas Quero ver esse estudioso de tiktok formadores de opinião de outros procurem estuda ciências militares estude algum assunto ai depois venha fala alguma merda.;2;2
1311;Brasileiro é o melhor povo do mundo kkkkk nunca mesmo;2;2
1312;O cara acha que sabe tudo de tudo 😂;2;2
1313;Alguém sendo muito asno afirma que o Brasil é o melhor país do mundo uma nação é feita de gente e no Brasil essa máxima nunca existiu.;2;2
1314;Monark ta virando o joe rogan br msm.;2;2
1315;Os Globalistas reuniram secretamente em lisboa. Este fim de semana. Atentos às novas mudanças k veeen;2;2
1316;Cmte Farinazo é  bem assertivo  quando  diz que eles,os donos do mundo,querem ,na verdade , um governo  fraco.;2;2
1317;Esse sr. elogiar o Getúlio Vargas é o fim do mundo. Muitos dos problemas de Estado e culturais do Brasil são frutos podres desse ex presidente.;2;2
1318;Quando junta dois tolos falando dos seus achismos tirados de suas bundas é muito engraçado;2;2
1319;Fazia tempo que eu não ouvia tanta bobagem de pessoas que não tem um pingo de conhecimento sobre o assunto!;2;2
1320;Avião era bigodagem a 200 anos;2;2
1321;Inclusive, eu acho esse analista o mais fraco, no início da guerra ele falou muita coisa nada a ver;2;2
1322;Isso é um cara q defende ideias facistas. Países pobres contra países ricos, governo forte, defendeu Getúlio Vargas, militarismo..;2;2
1323;Este cidadão não fala nada com nada.;2;2
1324;"Esse é o cara do canal ""A arte de falar merda""?";2;2
1325;Frankstein argumentativo, contradições na própria retórica , contra um inimigo efêmero que está em toda parte e pode ser qualquer um.;2;2
1326;Monark acabou com a opinião do leigo em minutos kkkkkk.;2;2
1327;Tanto faz é eu perder meu tempo assistindo um convidado como esse! Pelo menos deixei meu deslike!;2;2
1328;Não queira ter respostas pra tudo.;2;2
1329;Só fala besteira...deus me livre;2;2
1330;"Mikitar e funcionario publico .
Mente atrofiada. 
E bater carimbo e esierar dia 5 p receber.";2;2
1331;Melhor povo do mundo tá de sacanagem, o brasileiro é o povo mais invejoso do mundo;2;2
1332;Getúlio Vargas o melhor presidente que já existiu.;2;2
1333;Previdência è matemática Monark.;2;2
1334;Conversa de ignorantes kkkkkk;2;2
1335;"Eu, tenho um cérebro verdadeiro e funcional, não vou perder o meu tempo com um cérebro ARTIFICIAL feito por cérebros doentes sem ética.
Não passa de mais um Frankenstein desprovido de sentimentos e agindo como um verdadeiro psicopata.
Tô fora desse modismo!";2;2
1336;O leigo acha fácil demais por um robô pra trabalhar kk. Não funciona em larga escala;2;2
1337;Tiozinho não sabe usar a ferramenta, parou no tempo;2;2
1338;Esse cara é um terra Planista 😂;2;2
1339;Getúlio vargas pai dos pobres mãe dos ricos o melancia esqueceu de falar isso;2;2
1340;O verdadeiro militar melancia 😂😂;2;2
1341;Chamou o monark de OTÁRIO na cara 👏👏👏👏😂😂😂😂😂😂;2;2
1342;Excelente comandante.;2;2
1343;As vezes o cabelo branco não quer dizer nada (sem generalizar),  a pessoa simplesmente trava no tempo (não busca mais informação) e a ignorância à consome.;2;2
1344;"Claro, TODOS os MAIORES profissionais do mundo da área estão alertando para os perigos de IA e louvando os progressos visíveis no ChatGPT, e o Farinazzo é quem está certo. Lembra quando ele dizia que o Elon Musk era um enganador e que as empresas dele dariam em nada? ""Arte"" da guerra.";2;2
1345;povo brasileiro em sua maoiria é contaminado por péssimos habitos;2;2
1346;"A questão da previdência é um fato matemático, não importa o que esse cara acha, a matemática tá cagando pra ele. Se tem mais gente aposentada e vivendo mais e menos gente jovem e se reproduzindo cada vez menos a conta não fecha.

É muito fácil pra ele que recebe uma bolada de aposentadoria do exército falar essas cosias, típico de milico. Mas esses esquema de pirâmide chamado previdência social vai quebrar de um jeito ou de outro.";2;2
1347;"""Os EUA são o pais mais corrupto do mundo"" Farinazzo, Robinson, 2023
HUahuAHUauhAUHahuAUHahuAahuuhAUHahuAUauhhuAHUHUaHUA
KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK";2;2
1348;Inteligência artificial geral, vai dominar tudo até esse tiozinho kk;2;2
1349;Esse cara é Trumpista, já se queimou. Moro nos EUA há 23 anos, o Trump foi uma merda para os EUA.;2;2
1350;Esse cara viaja na maionese forte …..algumas coisas q sao de conhecimento publico , mas muita coisa eh viagem na maionese;2;2
1351;É SO N VOTAR NA ESQUERDA;2;2
1352;Discordo da frase tanto faz se é Bolsonaro ou molusco. Como assim, cara pálida?  Você estava em Marte nos últimos 4 anos?;2;2
1353;"Que povo bom o noosso
triste que esses MALDITOS que tem ou tiveram o PODER fazem com a maioria";2;2
1354;Esse tio nao é o russo boy ? Kkk;2;2
1355;"O chat e foda de mais 
Fez meu tcc de agronomia como nunca vi uma igual 😆";2;2
1356;Concordo plenamente e acho que a inteligencia artificial é uma idiotice pq aquilo nao é uma inteligencia é so um replicador, sem falar que se a inteligencia artificial fosse real eles nunca deixariam aquilo livre por ai e ainda mais sendo gratis...;0;0
1357;Coitado do Monark ouvir um mula desses;2;2
1358;Ele pode ter algumas opinião nada a ver sobre certas coisas, mas ele tem mta noção da política brasileira e fala verdades doa a quem doer;2;2
1359;Esse merdinha aí fez o L e ainda defende ele sem nem ficar corado.;2;2
1360;O  povo aqui é o melhor do mundo só se for na malandragem, não aprenderam nem a se respeitar, luxação de saco;2;2
1361;Sou engenheiro da computação e ele tá falando besteira;2;2
1362;Os dinossauros do E.B.;2;2
1363;Por isso a indústria farmacêutica agiu. Para conter esse contingente. Acorda blue pill.;2;2
1364;Senhor! É um comentário razoável num segundo e 40 absurdos no outro! Que mundo esses caras vivem?;2;2
1365;De 100 coisas que o coronel diz: 40 é besteira, 30 é delírio dele e outros 30 é verdade de fato... não dá pra botar fé;2;2
1366;No inicio o chatgpt teve vários videos mostrando que não fazia poema de Bolsonaro, ontem mesmo eu pedi primeiro em inglês pra ele fazer um poema sobre Joe Biden e Trump, ele fez de ambos e depois pedi em português pra ele fazer pra Lula e Bolsonaro e ele fez, mas em ambos tanto o de lula como o joe biden foi mais romantizado com um tom de enaltecimento, chamei a atenção dele e o chat se desculpou em português, mas em inglês não. 😆😆😆😆;2;2
1367;A coisa mais interessante nessa conversa é esse gato passeando em cima da mesa ai;2;2
1368;Vou dar um deslike, desculpe;2;2
1369;Pq não chama um especialista em tecnologia???;2;2
1370;Me lembra o filme Stealth a ameaça incrível;2;2
1371;Potencial para colocar em risco toda uma sociedade ou mais.;2;2
1372;IA são como psicopatas, até melhores, porque psicopata quando ta realmente perdido entra em desespero, enquanto essas inteligências não tem isso.;0;0
1373;Se a gente não conseguiu se matar com armas nucleares, a gente cria uma ia pra fazer isso por nós. Humanidade - 2023.;0;0
1374;Olha os filmes dos anos 80 e 90 quase virando realidade aí;0;0
1375;🇮🇱🇮🇱🇮🇱🇮🇱 ISRAEL ESTADO TERRORISTA tem que ser parado mesmo que pela IA 🇮🇱🇮🇱🇮🇱🇮🇱;2;2
1376;stephen hawking já dizia que IA e um perigo... E se tecnicamente o cara mais inteligente do mundo falou isso pq não o escutamos kkkkkkkkkkkkkkkkk;0;0
